	line	signal
2020-06-10	-3.4099107085667546	-2.982717346843851
2020-06-13	-3.8298198697969017	-3.4099107085667546
2020-06-16	-4.244879460989186	-3.8298198697969017
2020-06-19	-4.656717217369191	-4.244879460989186
2020-06-22	-5.06641616983409	-4.656717217369191
2020-06-25	-5.4746953296974725	-5.06641616983409
2020-06-28	-4.993438825227015	-5.4746953296974725
2020-07-01	-4.957368880465389	-4.993438825227015
2020-07-04	-5.143279937821494	-4.957368880465389
2020-07-07	-5.439775371287464	-5.143279937821494
2020-07-10	-4.877334658632419	-5.439775371287464
2020-07-13	-4.217207315314027	-4.877334658632419
2020-07-16	-3.72280382396327	-4.217207315314027
2020-07-19	-3.3533635227729457	-3.72280382396327
2020-07-22	-2.976684829843184	-3.3533635227729457
2020-07-25	-2.5212502365984144	-2.976684829843184
2020-07-28	-1.9871944418014906	-2.5212502365984144
2020-07-31	-1.3855354031565312	-1.9871944418014906
2020-08-03	-0.8340770511308259	-1.3855354031565312
2020-08-06	-0.35169111109941803	-0.8340770511308259
2020-08-09	0.22052170913767685	-0.35169111109941803
2020-08-12	0.7655595025961363	0.22052170913767685
2020-08-15	1.2374374276973643	0.7655595025961363
2020-08-18	1.6060814316047671	1.2374374276973643
2020-08-21	2.015750030960091	1.6060814316047671
2020-08-24	2.43784397090087	2.015750030960091
2020-08-27	2.692710110243694	2.43784397090087
2020-08-30	2.526787441511707	2.692710110243694
2020-09-02	2.0346815598641497	2.526787441511707
2020-09-05	1.4564861971880574	2.0346815598641497
2020-09-08	0.8629514396442806	1.4564861971880574
2020-09-11	0.34492169727328315	0.8629514396442806
2020-09-14	-0.22205279405795658	0.34492169727328315
2020-09-17	-0.7787744071180268	-0.22205279405795658
2020-09-20	-1.3018893730475372	-0.7787744071180268
2020-09-23	-1.792351796991288	-1.3018893730475372
2020-09-26	-2.257032428980426	-1.792351796991288
2020-09-29	-2.6270747299850292	-2.257032428980426
2020-10-02	-3.023081742772812	-2.6270747299850292
2020-10-05	-3.429245281745948	-3.023081742772812
2020-10-08	-3.838645467617172	-3.429245281745948
2020-10-11	-4.248454481600304	-3.838645467617172
2020-10-14	-4.657669535834612	-4.248454481600304
2020-10-17	-5.066058852502671	-4.657669535834612
2020-10-20	-4.786067678150797	-5.066058852502671
2020-10-23	-4.162661240527591	-4.786067678150797
2020-10-26	-4.0585064676113225	-4.162661240527591
2020-10-29	-4.21234665151136	-4.0585064676113225
2020-11-01	-4.494111425795278	-4.21234665151136
2020-11-04	-4.83912951197842	-4.494111425795278
2020-11-07	-5.215304356306067	-4.83912951197842
2020-11-10	-4.526573294863757	-5.215304356306067
2020-11-13	-4.388517496354316	-4.526573294863757
2020-11-16	-4.524592797242141	-4.388517496354316
2020-11-19	-4.79693721100058	-4.524592797242141
2020-11-22	-3.725311606328944	-4.79693721100058
2020-11-25	-2.721698044010841	-3.725311606328944
2020-11-28	-1.9400167726047464	-2.721698044010841
2020-12-01	-1.3420314894813687	-1.9400167726047464
2020-12-04	-0.7117276079617861	-1.3420314894813687
2020-12-07	-0.03950914399540095	-0.7117276079617861
2020-12-10	0.5808384083676527	-0.03950914399540095
2020-12-13	1.1415266638011303	0.5808384083676527
2020-12-16	1.654096058452225	1.1415266638011303
2020-12-19	2.131850947363091	1.654096058452225
2020-12-22	2.5855736259082205	2.131850947363091
2020-12-25	3.023082632084874	2.5855736259082205
2020-12-28	3.4497776671877194	3.023082632084874
2020-12-31	3.8692998294716103	3.4497776671877194
2021-01-03	3.8675202860211995	3.8692998294716103
2021-01-06	3.1794946018707546	3.8675202860211995
2021-01-09	2.4721860946042415	3.1794946018707546
2021-01-12	2.0780308031405528	2.4721860946042415
2021-01-15	2.113708225360702	2.0780308031405528
2021-01-18	2.3533375778028285	2.113708225360702
2021-01-21	2.688198233734589	2.3533375778028285
2021-01-24	3.0664047619759893	2.688198233734589
2021-01-27	3.463532009583897	3.0664047619759893
2021-01-30	3.868324950679798	3.463532009583897
2021-02-02	4.275771638303386	3.868324950679798
2021-02-05	4.683766697884216	4.275771638303386
2021-02-08	5.091520263581947	4.683766697884216
2021-02-11	5.498810759664639	5.091520263581947
2021-02-14	5.905642152894625	5.498810759664639
2021-02-17	6.3120925692091205	5.905642152894625
2021-02-20	4.7642539176398815	6.3120925692091205
2021-02-23	3.4646433328707946	4.7642539176398815
2021-02-26	2.565595698213563	3.4646433328707946
2021-03-01	1.9002127229924541	2.565595698213563
2021-03-04	1.3201120909654702	1.9002127229924541
2021-03-07	0.8084004872283052	1.3201120909654702
2021-03-10	0.3230543853948839	0.8084004872283052
2021-03-13	-0.19140796176364813	0.3230543853948839
2021-03-16	-0.7275431748826152	-0.19140796176364813
2021-03-19	-1.2433569989556523	-0.7275431748826152
2021-03-22	-1.7319010396028833	-1.2433569989556523
2021-03-25	-2.1966793933037647	-1.7319010396028833
2021-03-28	-2.6433087322328346	-2.1966793933037647
2021-03-31	-3.07688314057655	-2.6433087322328346
2021-04-03	-3.501358796244787	-3.07688314057655
2021-04-06	-3.919606028535118	-3.501358796244787
2021-04-09	-4.333634895327158	-3.919606028535118
2021-04-12	-4.744825119713866	-4.333634895327158
2021-04-15	-5.154112634732755	-4.744825119713866
2021-04-18	-5.562127823325895	-5.154112634732755
2021-04-21	-4.784809250566026	-5.562127823325895
2021-04-24	-3.708915271932878	-4.784809250566026
2021-04-27	-2.706441939823767	-3.708915271932878
2021-04-30	-1.8251013851598488	-2.706441939823767
2021-05-03	-1.1125746294828083	-1.8251013851598488
2021-05-06	-0.3853622789948442	-1.1125746294828083
2021-05-09	0.2872475227526182	-0.3853622789948442
2021-05-12	0.8863525216537746	0.2872475227526182
2021-05-15	1.4250147170588234	0.8863525216537746
2021-05-18	1.9199379921626216	1.4250147170588234
2021-05-21	2.384811208788317	1.9199379921626216
2021-05-24	2.8295323108011097	2.384811208788317
2021-05-27	3.260893481417635	2.8295323108011097
2021-05-30	3.6834420984052665	3.260893481417635
2021-06-02	4.100187065037135	3.6834420984052665
2021-06-05	4.513109210213958	4.100187065037135
2021-06-08	4.923510583643862	4.513109210213958
2021-06-11	3.755169309789941	4.923510583643862
2021-06-14	2.6089359879732372	3.755169309789941
2021-06-17	1.7488570319876682	2.6089359879732372
2021-06-20	1.1140369512644002	1.7488570319876682
2021-06-23	0.71944353583422	1.1140369512644002
2021-06-26	0.4449732588848109	0.71944353583422
2021-06-29	0.088517834522751	0.4449732588848109
2021-07-02	-0.4060043110118519	0.088517834522751
2021-07-05	-0.9195132948724992	-0.4060043110118519
2021-07-08	-1.4172627206090063	-0.9195132948724992
2021-07-11	-1.8928426758422054	-1.4172627206090063
2021-07-14	-2.337719095841347	-1.8928426758422054
2021-07-17	-2.346761476473467	-2.337719095841347
2021-07-20	-2.29610381095148	-2.346761476473467
2021-07-23	-2.340704437153254	-2.29610381095148
2021-07-26	-2.4945650485838717	-2.340704437153254
2021-07-29	-2.702382073487277	-2.4945650485838717
2021-08-01	-2.9571523589650672	-2.702382073487277
2021-08-04	-3.150246779627145	-2.9571523589650672
2021-08-07	-3.1840229431003646	-3.150246779627145
2021-08-10	-3.0780097209073887	-3.1840229431003646
2021-08-13	-2.8875416956037054	-3.0780097209073887
2021-08-16	-2.3797053359183162	-2.8875416956037054
2021-08-19	-1.6545849528448933	-2.3797053359183162
2021-08-22	-0.9062657859198314	-1.6545849528448933
2021-08-25	-0.16690343488610926	-0.9062657859198314
2021-08-28	0.4916650640648365	-0.16690343488610926
2021-08-31	1.0738401994990412	0.4916650640648365
2021-09-03	1.59850538851988	1.0738401994990412
2021-09-06	2.083125067083233	1.59850538851988
2021-09-09	2.5407914696344496	2.083125067083233
2021-09-12	2.980599564888198	2.5407914696344496
2021-09-15	3.408656530121828	2.980599564888198
2021-09-18	3.8289987704936026	3.408656530121828
2021-09-21	4.244275742764653	3.8289987704936026
2021-09-24	4.656222746274892	4.244275742764653
2021-09-27	5.065976691422941	4.656222746274892
2021-09-30	5.474283592848918	5.065976691422941
2021-10-03	5.881633974364963	5.474283592848918
2021-10-06	5.046966120708036	5.881633974364963
2021-10-09	4.347126712585658	5.046966120708036
2021-10-12	4.204264425842542	4.347126712585658
2021-10-15	4.3384284348185265	4.204264425842542
2021-10-18	4.610142327611422	4.3384284348185265
2021-10-21	4.949994054400946	4.610142327611422
2021-10-24	5.3234921893051315	4.949994054400946
2021-10-27	3.64813898227289	5.3234921893051315
2021-10-30	2.2680182735147443	3.64813898227289
2021-11-02	1.1640542366920554	2.2680182735147443
2021-11-05	0.25781640689060553	1.1640542366920554
2021-11-08	-0.4783669902696117	0.25781640689060553
2021-11-11	-1.096367838595129	-0.4783669902696117
2021-11-14	-1.6372474358256848	-1.096367838595129
2021-11-17	-2.128947796889193	-1.6372474358256848
2021-11-20	-1.9257276483251962	-2.128947796889193
2021-11-23	-1.638898658655732	-1.9257276483251962
2021-11-26	-1.692669779541054	-1.638898658655732
2021-11-29	-1.950540048743544	-1.692669779541054
2021-12-02	-2.1693107211474976	-1.950540048743544
2021-12-05	-2.1459337648316743	-2.1693107211474976
2021-12-08	-2.3565441445028212	-2.1459337648316743
2021-12-11	-2.5984909655704596	-2.3565441445028212
2021-12-14	-2.6506561655772094	-2.5984909655704596
2021-12-17	-2.599795808014502	-2.6506561655772094
2021-12-20	-2.7899588317832547	-2.599795808014502
2021-12-23	-3.0961664902426196	-2.7899588317832547
2021-12-26	-3.457521329627804	-3.0961664902426196
2021-12-29	-3.8445767249026543	-3.457521329627804
2022-01-01	-4.2432525751810815	-3.8445767249026543
2022-01-04	-4.646926994235479	-4.2432525751810815
2022-01-07	-5.052563199700604	-4.646926994235479
2022-01-10	-5.33802320754596	-5.052563199700604
2022-01-13	-5.562639970062364	-5.33802320754596
2022-01-16	-5.136603010965137	-5.562639970062364
2022-01-19	-4.607428403220859	-5.136603010965137
2022-01-22	-3.8880569943599523	-4.607428403220859
2022-01-25	-3.154532359821382	-3.8880569943599523
2022-01-28	-2.41322046655789	-3.154532359821382
2022-01-31	-1.6748185288995863	-2.41322046655789
2022-02-03	-0.8109266480581576	-1.6748185288995863
2022-02-06	-0.03889743672779811	-0.8109266480581576
2022-02-09	0.624117498157302	-0.03889743672779811
2022-02-12	1.2023723100809967	0.624117498157302
2022-02-15	1.7215603872014755	1.2023723100809967
2022-02-18	2.201309681537045	1.7215603872014755
2022-02-21	2.6552036258487974	2.201309681537045
2022-02-24	3.0922685423124667	2.6552036258487974
2022-02-27	3.518397231575216	3.0922685423124667
2022-03-02	3.9374104951319433	3.518397231575216
2022-03-05	3.7817205783587426	3.9374104951319433
2022-03-08	3.9110255441564403	3.7817205783587426
2022-03-11	4.181333961151175	3.9110255441564403
2022-03-14	4.521160190982583	4.181333961151175
2022-03-17	3.347928849110324	4.521160190982583
2022-03-20	2.341460518497283	3.347928849110324
2022-03-23	1.749600542839444	2.341460518497283
2022-03-26	1.1975904365914105	1.749600542839444
2022-03-29	0.6414992902692234	1.1975904365914105
2022-04-01	0.005857337677292518	0.6414992902692234
2022-04-04	-0.5964221975006456	0.005857337677292518
2022-04-07	-1.1481897780912003	-0.5964221975006456
2022-04-10	-1.6563635601289348	-1.1481897780912003
2022-04-13	-2.1319598207129347	-1.6563635601289348
2022-04-16	-2.584627739354916	-2.1319598207129347
2022-04-19	-3.0216250917216305	-2.584627739354916
2022-04-22	-3.4480745121612557	-3.0216250917216305
2022-04-25	-3.8674805583924434	-3.4480745121612557
2022-04-28	-4.282202178370045	-3.8674805583924434
2022-05-01	-4.6938137848657	-4.282202178370045
2022-05-04	-5.0767815295826075	-4.6938137848657
2022-05-07	-5.471706557367665	-5.0767815295826075
2022-05-10	-5.872373468936972	-5.471706557367665
2022-05-13	-6.275753793998472	-5.872373468936972
2022-05-16	-6.680385944347611	-6.275753793998472
2022-05-19	-7.085574147365517	-6.680385944347611
2022-05-22	-7.490993830480691	-7.085574147365517
2022-05-25	-5.930474766799867	-7.490993830480691
2022-05-28	-4.628974560590018	-5.930474766799867
2022-05-31	-3.7645804287400613	-4.628974560590018
2022-06-03	-3.393976028887436	-3.7645804287400613
2022-06-06	-3.2316660464333866	-3.393976028887436
2022-06-09	-2.8752697810192234	-3.2316660464333866
2022-06-12	-2.6433266607510255	-2.8752697810192234
2022-06-15	-2.4797979773481127	-2.6433266607510255
2022-06-18	-2.213158409770375	-2.4797979773481127
2022-06-21	-1.591031680468498	-2.213158409770375
2022-06-24	-0.8413737223581652	-1.591031680468498
2022-06-27	-0.1613194836234103	-0.8413737223581652
2022-06-30	0.47194404212696334	-0.1613194836234103
2022-07-03	0.8388274401499275	0.47194404212696334
2022-07-06	0.9360622290311336	0.8388274401499275
2022-07-09	0.8044775679654589	0.9360622290311336
2022-07-12	0.5789649614485477	0.8044775679654589
2022-07-15	0.4157041067883505	0.5789649614485477
2022-07-18	0.20109801593740217	0.4157041067883505
2022-07-21	0.2635138365978903	0.20109801593740217
2022-07-24	0.5731998812139794	0.2635138365978903
2022-07-27	0.7378086603631366	0.5731998812139794
2022-07-30	0.6861771692088674	0.7378086603631366
2022-08-02	0.6111097267953554	0.6861771692088674
2022-08-05	0.8653899052932446	0.6111097267953554
2022-08-08	1.2468998380042289	0.8653899052932446
2022-08-11	1.672068991771619	1.2468998380042289
2022-08-14	2.107444211863476	1.672068991771619
2022-08-17	2.5408029093564517	2.107444211863476
2022-08-20	2.9686581606663243	2.5408029093564517
2022-08-23	3.3908690542681414	2.9686581606663243
2022-08-26	3.8083735901666445	3.3908690542681414
2022-08-29	4.2222879163509015	3.8083735901666445
2022-09-01	4.633590769315105	4.2222879163509015
2022-09-04	4.607267940440989	4.633590769315105
2022-09-07	4.798543705813067	4.607267940440989
2022-09-10	5.098047339650467	4.798543705813067
2022-09-13	5.451285751047824	5.098047339650467
2022-09-16	5.831139573404898	5.451285751047824
2022-09-19	6.224133467184657	5.831139573404898
2022-09-22	6.493773178006526	6.224133467184657
2022-09-25	6.8315180970063585	6.493773178006526
2022-09-28	7.2032514090848405	6.8315180970063585
2022-10-01	7.591936133241967	7.2032514090848405
2022-10-04	7.989068050626362	7.591936133241967
2022-10-07	5.497868238262984	7.989068050626362
2022-10-10	4.159767422141265	5.497868238262984
2022-10-13	3.3509995582527603	4.159767422141265
2022-10-16	2.844168814286224	3.3509995582527603
2022-10-19	2.3912527020104317	2.844168814286224
2022-10-22	2.3909599576994456	2.3912527020104317
2022-10-25	2.6085792898656703	2.3909599576994456
2022-10-28	2.929898234723614	2.6085792898656703
2022-10-31	3.299703462538427	2.929898234723614
2022-11-03	2.651182473267908	3.299703462538427
2022-11-06	1.6530900847366377	2.651182473267908
2022-11-09	0.7034413251330807	1.6530900847366377
2022-11-12	-0.08990422509011825	0.7034413251330807
2022-11-15	-0.7538632824345981	-0.08990422509011825
2022-11-18	-1.327401593570443	-0.7538632824345981
2022-11-21	-1.8412076000545696	-1.327401593570443
2022-11-24	-2.094934629724806	-1.8412076000545696
2022-11-27	-2.058518508172357	-2.094934629724806
2022-11-30	-2.264632906189813	-2.058518508172357
2022-12-03	-2.5843148127880617	-2.264632906189813
2022-12-06	-2.9559398510488304	-2.5843148127880617
2022-12-09	-2.83147730654096	-2.9559398510488304
2022-12-12	-2.555146355204199	-2.83147730654096
2022-12-15	-2.3531689267999347	-2.555146355204199
2022-12-18	-2.376033459604833	-2.3531689267999347
2022-12-21	-2.4761427273759313	-2.376033459604833
2022-12-24	-2.5819394619839064	-2.4761427273759313
2022-12-27	-2.6752540490152654	-2.5819394619839064
2022-12-30	-2.4558680347741655	-2.6752540490152654
2023-01-02	-2.217059095985016	-2.4558680347741655
2023-01-05	-2.146302156492988	-2.217059095985016
2023-01-08	-2.2809745833157073	-2.146302156492988
2023-01-11	-1.3683686060844722	-2.2809745833157073
2023-01-14	-0.49807626711732156	-1.3683686060844722
2023-01-17	0.24320184774970566	-0.49807626711732156
2023-01-20	0.8752624886324316	0.24320184774970566
2023-01-23	1.4296430922503967	0.8752624886324316
2023-01-26	1.9319753153450956	1.4296430922503967
2023-01-29	2.400274342984296	1.9319753153450956
2023-02-01	2.667975075048568	2.400274342984296
2023-02-04	2.685383001443097	2.667975075048568
2023-02-07	2.6278791738685037	2.685383001443097
2023-02-10	2.6597553578377697	2.6278791738685037
2023-02-13	2.7199924146369314	2.6597553578377697
2023-02-16	2.5635067335383397	2.7199924146369314
2023-02-19	2.1271844479420463	2.5635067335383397
2023-02-22	1.5501189407457014	2.1271844479420463
2023-02-25	0.7426850890118568	1.5501189407457014
2023-02-28	0.00029377810455027964	0.7426850890118568
2023-03-03	-0.549860099293238	0.00029377810455027964
2023-03-06	-0.862560931582586	-0.549860099293238
2023-03-09	-0.8837685928088026	-0.862560931582586
2023-03-12	-0.6439844025543647	-0.8837685928088026
2023-03-15	-0.3681039066680458	-0.6439844025543647
2023-03-18	0.128342626477445	-0.3681039066680458
2023-03-21	0.6614018909627501	0.128342626477445
2023-03-24	1.1625023033969357	0.6614018909627501
2023-03-27	1.6025889520914247	1.1625023033969357
2023-03-30	1.4591400331318627	1.6025889520914247
2023-04-02	0.9272489185006951	1.4591400331318627
2023-04-05	0.4041753319085897	0.9272489185006951
2023-04-08	0.5047500952299306	0.4041753319085897
2023-04-11	0.8413594750685712	0.5047500952299306
2023-04-14	0.9471465314008138	0.8413594750685712
2023-04-17	0.7108131875480421	0.9471465314008138
2023-04-20	0.4218655782722577	0.7108131875480421
2023-04-23	0.14360422521744054	0.4218655782722577
2023-04-26	-0.08577520294257046	0.14360422521744054
2023-04-29	-0.2656732270183413	-0.08577520294257046
2023-05-02	-0.40389374878065704	-0.2656732270183413
2023-05-05	-0.36329754591778596	-0.40389374878065704
2023-05-08	-0.1368870906087819	-0.36329754591778596
2023-05-11	0.1147757604182513	-0.1368870906087819
2023-05-14	0.5472800637085035	0.1147757604182513
2023-05-17	1.0252143634238482	0.5472800637085035
2023-05-20	1.502675588474067	1.0252143634238482
2023-05-23	1.7414062009991764	1.502675588474067
2023-05-26	1.860771507261731	1.7414062009991764
2023-05-29	1.9204541603930085	1.860771507261731
2023-06-01	1.9502954869586473	1.9204541603930085
2023-06-04	1.9652161502414667	1.9502954869586473
2023-06-07	1.9726764818828761	1.9652161502414667
2023-06-10	1.9764066477035809	1.9726764818828761
2023-06-13	1.9782717306139332	1.9764066477035809
2023-06-16	1.9792042720691096	1.9782717306139332
2023-06-19	1.9796705427966979	1.9792042720691096
2023-06-22	1.979903678160492	1.9796705427966979
2023-06-25	1.9800202458423888	1.979903678160492
2023-06-28	1.9800785296833374	1.9800202458423888
