	line	signal
2020-10-24	-4.814357845301123	-4.403670119175832
2020-10-27	-5.2233301451286485	-4.814357845301123
2020-10-30	-5.63114521369373	-5.2233301451286485
2020-11-02	-6.038182483627245	-5.63114521369373
2020-11-05	-6.44469828520621	-6.038182483627245
2020-11-08	-6.8508650706541045	-6.44469828520621
2020-11-11	-7.256798536630663	-6.8508650706541045
2020-11-14	-7.662576154462796	-7.256798536630663
2020-11-17	-5.950681166722026	-7.662576154462796
2020-11-20	-4.201551481651212	-5.950681166722026
2020-11-23	-2.9350118095757383	-4.201551481651212
2020-11-26	-2.0849953752960984	-2.9350118095757383
2020-11-29	-1.5317400542098647	-2.0849953752960984
2020-12-02	-0.9391523112533654	-1.5317400542098647
2020-12-05	-0.2470186304590174	-0.9391523112533654
2020-12-08	0.3176786379147033	-0.2470186304590174
2020-12-11	0.8673664963797394	0.3176786379147033
2020-12-14	1.383797907904945	0.8673664963797394
2020-12-17	1.8690673275428316	1.383797907904945
2020-12-20	2.3300153671114443	1.8690673275428316
2020-12-23	2.773345765341343	2.3300153671114443
2020-12-26	2.771073729697073	2.773345765341343
2020-12-29	2.983018624440065	2.771073729697073
2021-01-01	2.6785726469984388	2.983018624440065
2021-01-04	2.1211177759011965	2.6785726469984388
2021-01-07	1.9235312664966009	2.1211177759011965
2021-01-10	2.0562912109217457	1.9235312664966009
2021-01-13	2.343734089864688	2.0562912109217457
2021-01-16	2.702045317733155	2.343734089864688
2021-01-19	3.091684919394914	2.702045317733155
2021-01-22	3.4943389307974893	3.091684919394914
2021-01-25	3.901770903711318	3.4943389307974893
2021-01-28	4.310455148732669	3.901770903711318
2021-01-31	4.719014760465336	4.310455148732669
2021-02-03	5.127014632773858	4.719014760465336
2021-02-06	5.534404382701904	5.127014632773858
2021-02-09	5.941269505367428	5.534404382701904
2021-02-12	6.347726203802102	5.941269505367428
2021-02-15	6.75388140134751	6.347726203802102
2021-02-18	7.1598210417582315	6.75388140134751
2021-02-21	7.565609722447308	7.1598210417582315
2021-02-24	7.971294146190488	7.565609722447308
2021-02-27	5.806802153351984	7.971294146190488
2021-03-02	4.295319971437893	5.806802153351984
2021-03-05	3.1675202764866457	4.295319971437893
2021-03-08	2.1891567512330257	3.1675202764866457
2021-03-11	1.27854179083038	2.1891567512330257
2021-03-14	0.42394762710701683	1.27854179083038
2021-03-17	-0.3041515923305138	0.42394762710701683
2021-03-20	-0.9270329444702072	-0.3041515923305138
2021-03-23	-1.475388359490037	-0.9270329444702072
2021-03-26	-1.9738538698291468	-1.475388359490037
2021-03-29	-2.439689810133411	-1.9738538698291468
2021-04-01	-2.884378159989244	-2.439689810133411
2021-04-04	-3.3153906052706423	-2.884378159989244
2021-04-07	-2.984249369123677	-3.3153906052706423
2021-04-10	-2.69409363258401	-2.984249369123677
2021-04-13	-2.766586197926844	-2.69409363258401
2021-04-16	-3.0152178412336355	-2.766586197926844
2021-04-19	-3.0804918971004183	-3.0152178412336355
2021-04-22	-2.82878066706191	-3.0804918971004183
2021-04-25	-2.3880713716353275	-2.82878066706191
2021-04-28	-1.8675939592588668	-2.3880713716353275
2021-05-01	-1.33315085344573	-1.8675939592588668
2021-05-04	-0.6625831570479498	-1.33315085344573
2021-05-07	0.01827919844907855	-0.6625831570479498
2021-05-10	0.6380911990435434	0.01827919844907855
2021-05-13	1.1959926778892274	0.6380911990435434
2021-05-16	1.70572411356154	1.1959926778892274
2021-05-19	2.181183499972249	1.70572411356154
2021-05-22	2.6332082591042116	2.181183499972249
2021-05-25	3.0695156096849026	2.6332082591042116
2021-05-28	3.4953806440822066	3.0695156096849026
2021-05-31	3.9143375875097686	3.4953806440822066
2021-06-03	3.3257196890451195	3.9143375875097686
2021-06-06	2.9123834695081516	3.3257196890451195
2021-06-09	2.3155097032911325	2.9123834695081516
2021-06-12	1.6511330845179524	2.3155097032911325
2021-06-15	1.140209632403105	1.6511330845179524
2021-06-18	0.8105027641954717	1.140209632403105
2021-06-21	0.6137212416202891	0.8105027641954717
2021-06-24	0.4119254016873833	0.6137212416202891
2021-06-27	0.10760371950082545	0.4119254016873833
2021-06-30	-0.3682948692802165	0.10760371950082545
2021-07-03	-0.8759367029073426	-0.3682948692802165
2021-07-06	-1.372616113433484	-0.8759367029073426
2021-07-09	-1.8487547938574673	-1.372616113433484
2021-07-12	-2.305595643999113	-1.8487547938574673
2021-07-15	-2.7471623776896705	-2.305595643999113
2021-07-18	-3.1775022248963305	-2.7471623776896705
2021-07-21	-3.599902789926495	-3.1775022248963305
2021-07-24	-4.016812026678947	-3.599902789926495
2021-07-27	-4.429973667963678	-4.016812026678947
2021-07-30	-4.840599036794141	-4.429973667963678
2021-08-02	-5.23625862476756	-4.840599036794141
2021-08-05	-5.483288949630525	-5.23625862476756
2021-08-08	-5.810077380420397	-5.483288949630525
2021-08-11	-5.244630467381712	-5.810077380420397
2021-08-14	-4.389900571307679	-5.244630467381712
2021-08-17	-3.4075982012838617	-4.389900571307679
2021-08-20	-2.461715396576209	-3.4075982012838617
2021-08-23	-1.6109808067184623	-2.461715396576209
2021-08-26	-0.7137770384527684	-1.6109808067184623
2021-08-29	0.05999855318799441	-0.7137770384527684
2021-09-01	0.7172348494536058	0.05999855318799441
2021-09-04	1.2890641342740465	0.7172348494536058
2021-09-07	1.8029839932689469	1.2890641342740465
2021-09-10	2.278842033485156	1.8029839932689469
2021-09-13	2.729997397016171	2.278842033485156
2021-09-16	3.1651831007577766	2.729997397016171
2021-09-19	3.5900401829424204	3.1651831007577766
2021-09-22	4.008199737379217	3.5900401829424204
2021-09-25	4.422001098147189	4.008199737379217
2021-09-28	4.832955969985127	4.422001098147189
2021-10-01	5.242045114733498	4.832955969985127
2021-10-04	5.275727660884225	5.242045114733498
2021-10-07	4.7481143057370545	5.275727660884225
2021-10-10	4.320166490157357	4.7481143057370545
2021-10-13	4.312313634314071	4.320166490157357
2021-10-16	4.513366068228448	4.312313634314071
2021-10-19	4.818116790725676	4.513366068228448
2021-10-22	5.174216872834655	4.818116790725676
2021-10-25	3.7872028581807515	5.174216872834655
2021-10-28	2.516281090344277	3.7872028581807515
2021-10-31	1.377954789502399	2.516281090344277
2021-11-03	0.42946734573088413	1.377954789502399
2021-11-06	-0.3374605378937837	0.42946734573088413
2021-11-09	-0.9760492344747678	-0.3374605378937837
2021-11-12	-1.5301832923026177	-0.9760492344747678
2021-11-15	-2.0302965842465106	-1.5301832923026177
2021-11-18	-2.496183781609351	-2.0302965842465106
2021-11-21	-2.940405115187864	-2.496183781609351
2021-11-24	-3.37086505334711	-2.940405115187864
2021-11-27	-3.792537305360464	-3.37086505334711
2021-11-30	-3.271601067190974	-3.792537305360464
2021-12-03	-2.534188309496119	-3.271601067190974
2021-12-06	-1.9990970129840506	-2.534188309496119
2021-12-09	-1.9714212576264754	-1.9990970129840506
2021-12-12	-2.176095875017497	-1.9714212576264754
2021-12-15	-2.4737717689892627	-2.176095875017497
2021-12-18	-2.8356635636023677	-2.4737717689892627
2021-12-21	-3.2261063804246626	-2.8356635636023677
2021-12-24	-3.6285196082410094	-3.2261063804246626
2021-12-27	-4.035409677420832	-3.6285196082410094
2021-12-30	-4.4435449023883535	-4.035409677420832
2022-01-02	-4.851645914578439	-4.4435449023883535
2022-01-05	-5.259294328737413	-4.851645914578439
2022-01-08	-5.666427161620915	-5.259294328737413
2022-01-11	-5.905267192923008	-5.666427161620915
2022-01-14	-5.478246247585307	-5.905267192923008
2022-01-17	-4.824806622449039	-5.478246247585307
2022-01-20	-4.1201279211741415	-4.824806622449039
2022-01-23	-3.4187433830612477	-4.1201279211741415
2022-01-26	-2.672887766766052	-3.4187433830612477
2022-01-29	-1.9826610464770718	-2.672887766766052
2022-02-01	-1.1490697834178654	-1.9826610464770718
2022-02-04	-0.3413615386410691	-1.1490697834178654
2022-02-07	0.3601618670363075	-0.3413615386410691
2022-02-10	0.9682137173821821	0.3601618670363075
2022-02-13	1.5082943690745418	0.9682137173821821
2022-02-16	2.0021089307352202	1.5082943690745418
2022-02-19	2.465300171606244	2.0021089307352202
2022-02-22	2.9084627793524236	2.465300171606244
2022-02-25	3.3385807150266693	2.9084627793524236
2022-02-28	3.760204526481028	3.3385807150266693
2022-03-03	4.176287624371086	3.760204526481028
2022-03-06	4.588747020177042	4.176287624371086
2022-03-09	4.99882965313134	4.588747020177042
2022-03-12	5.407349052027481	4.99882965313134
2022-03-15	4.614689422577448	5.407349052027481
2022-03-18	3.5780628415862346	4.614689422577448
2022-03-21	2.649335312103988	3.5780628415862346
2022-03-24	1.845605660006983	2.649335312103988
2022-03-27	1.1226774638427433	1.845605660006983
2022-03-30	0.37950510005628385	1.1226774638427433
2022-04-02	-0.29901433799782307	0.37950510005628385
2022-04-05	-0.900081479341982	-0.29901433799782307
2022-04-08	-1.4391782161465745	-0.900081479341982
2022-04-11	-1.9339948341258464	-1.4391782161465745
2022-04-14	-2.3986142846451166	-1.9339948341258464
2022-04-17	-2.843081158157901	-2.3986142846451166
2022-04-20	-3.2742329444072062	-2.843081158157901
2022-04-23	-3.696623144570947	-3.2742329444072062
2022-04-26	-4.1132535722231305	-3.696623144570947
2022-04-29	-4.526095106438614	-4.1132535722231305
2022-05-02	-4.213123238799079	-4.526095106438614
2022-05-05	-3.7859726638671414	-4.213123238799079
2022-05-08	-3.626188330175281	-3.7859726638671414
2022-05-11	-3.754206668257609	-3.626188330175281
2022-05-14	-4.024370806332511	-3.754206668257609
2022-05-17	-4.364454093948192	-4.024370806332511
2022-05-20	-4.532118323499587	-4.364454093948192
2022-05-23	-4.375165404241396	-4.532118323499587
2022-05-26	-3.9523134814767955	-4.375165404241396
2022-05-29	-3.38819411740562	-3.9523134814767955
2022-06-01	-3.318664298360673	-3.38819411740562
2022-06-04	-3.493058429358891	-3.318664298360673
2022-06-07	-3.037914503722806	-3.493058429358891
2022-06-10	-2.4525225491837173	-3.037914503722806
2022-06-13	-2.1022268737265764	-2.4525225491837173
2022-06-16	-1.942249541899657	-2.1022268737265764
2022-06-19	-1.6227963830215435	-1.942249541899657
2022-06-22	-1.1797961546469755	-1.6227963830215435
2022-06-25	-0.7108763703657188	-1.1797961546469755
2022-06-28	-0.2828099700035857	-0.7108763703657188
2022-07-01	-0.37077499184829266	-0.2828099700035857
2022-07-04	-0.7130865947733864	-0.37077499184829266
2022-07-07	-0.3456230676212756	-0.7130865947733864
2022-07-10	0.1447277287220528	-0.3456230676212756
2022-07-13	0.4972282287962718	0.1447277287220528
2022-07-16	0.4952654015815136	0.4972282287962718
2022-07-19	0.46277765037498236	0.4952654015815136
2022-07-22	0.5513550990889968	0.46277765037498236
2022-07-25	0.5847825043444105	0.5513550990889968
2022-07-28	0.48994035088304455	0.5847825043444105
2022-07-31	0.4476100867814332	0.48994035088304455
2022-08-03	0.729529701922446	0.4476100867814332
2022-08-06	1.1304354339934028	0.729529701922446
2022-08-09	1.5684220449716733	1.1304354339934028
2022-08-12	1.783354540405166	1.5684220449716733
2022-08-15	1.9199041768276406	1.783354540405166
2022-08-18	2.2117874098387813	1.9199041768276406
2022-08-21	2.5739098010534773	2.2117874098387813
2022-08-24	2.3336303381714725	2.5739098010534773
2022-08-27	1.7951088019172872	2.3336303381714725
2022-08-30	1.5286497756128714	1.7951088019172872
2022-09-02	1.6432305617501766	1.5286497756128714
2022-09-05	1.7425337001771042	1.6432305617501766
2022-09-08	1.6269318813040203	1.7425337001771042
2022-09-11	1.447906239431528	1.6269318813040203
2022-09-14	1.6059162286185638	1.447906239431528
2022-09-17	1.9154295792858667	1.6059162286185638
2022-09-20	2.290614218647643	1.9154295792858667
2022-09-23	2.3174791103140513	2.290614218647643
2022-09-26	2.5493789245171348	2.3174791103140513
2022-09-29	2.8782827320146778	2.5493789245171348
2022-10-02	3.252167151630733	2.8782827320146778
2022-10-05	3.646259193665115	3.252167151630733
2022-10-08	3.6061734816268936	3.646259193665115
2022-10-11	3.2550620720738777	3.6061734816268936
2022-10-14	3.284968564912515	3.2550620720738777
2022-10-17	3.508674409981865	3.284968564912515
2022-10-20	3.8272333553237123	3.508674409981865
2022-10-23	3.5153077500817025	3.8272333553237123
2022-10-26	3.568802830189848	3.5153077500817025
2022-10-29	2.9483696700551345	3.568802830189848
2022-11-01	1.9815071769534525	2.9483696700551345
2022-11-04	0.9693211567497715	1.9815071769534525
2022-11-07	0.1219271532265499	0.9693211567497715
2022-11-10	-0.5793009257043977	0.1219271532265499
2022-11-13	-1.176941375345457	-0.5793009257043977
2022-11-16	-1.5935334898998117	-1.176941375345457
2022-11-19	-1.710588762608444	-1.5935334898998117
2022-11-22	-1.507154086524209	-1.710588762608444
2022-11-25	-1.410414650405146	-1.507154086524209
2022-11-28	-1.6076874385883557	-1.410414650405146
2022-12-01	-1.9357447726987502	-1.6076874385883557
2022-12-04	-2.3195383191305314	-1.9357447726987502
2022-12-07	-2.215466815290096	-2.3195383191305314
2022-12-10	-1.8391932240930595	-2.215466815290096
2022-12-13	-1.595360219599004	-1.8391932240930595
2022-12-16	-1.4599677709200183	-1.595360219599004
2022-12-19	-1.3271658544962657	-1.4599677709200183
2022-12-22	-1.3596104529853252	-1.3271658544962657
2022-12-25	-1.6183656832435056	-1.3596104529853252
2022-12-28	-1.6293935218009177	-1.6183656832435056
2022-12-31	-1.4432996666477549	-1.6293935218009177
2023-01-03	-1.211339373876086	-1.4432996666477549
2023-01-06	-0.9604760709006028	-1.211339373876086
2023-01-09	-0.37358965137456446	-0.9604760709006028
2023-01-12	0.2418210413942956	-0.37358965137456446
2023-01-15	0.818406462672275	0.2418210413942956
2023-01-18	1.327812284272395	0.818406462672275
2023-01-21	1.8111104932418742	1.327812284272395
2023-01-24	2.272019463543945	1.8111104932418742
2023-01-27	2.53988534117399	2.272019463543945
2023-01-30	2.4630190829357925	2.53988534117399
2023-02-02	2.3380574444966826	2.4630190829357925
2023-02-05	2.2127824357542227	2.3380574444966826
2023-02-08	2.024217668749375	2.2127824357542227
2023-02-11	1.7569509373312786	2.024217668749375
2023-02-14	1.3644292036508137	1.7569509373312786
2023-02-17	1.1063986417536837	1.3644292036508137
2023-02-20	0.7657916680685162	1.1063986417536837
